,baseMean,log2FoldChange,lfcSE,pvalue,padj
FOXO3,2062.009566,-0.150397423,0.05066775,0.000362684,0.011669614
ARID5B,1026.050898,-0.226000852,0.08164447,0.000365599,0.011700158
FAXDC2,631.4338003,-0.276631544,0.10283167,0.000364687,0.011700158
ADRB2,252.4328957,-0.311331553,0.117043238,0.00036756,0.011731388
EIF5A,10366.36697,0.185502182,0.064893067,0.000372311,0.011790713
MT-ND4,202331.9242,-0.139621104,0.046419018,0.00037239,0.011790713
UPP1,3561.182985,0.142090043,0.047346181,0.000372019,0.011790713
TMEM192,1383.911308,-0.188756737,0.066426385,0.000375036,0.011842985
GALNT6,1922.932482,0.176216533,0.06122433,0.00037878,0.011929563
TNIP2,1186.853172,0.174184544,0.060623075,0.000388748,0.012211194
DDX39A,2506.728741,0.131132272,0.043302727,0.000394116,0.012347251
CCL4L2,131.0420943,0.476432716,0.188440892,0.000404082,0.012577339
CD84,12289.69546,-0.187985561,0.065991493,0.000405687,0.012577339
RYR1,60.38838928,-1.073196768,0.44783509,0.000405291,0.012577339
STXBP5,849.5791034,-0.188800796,0.067434781,0.000402676,0.012577339
CIMAP1B,1419.484808,0.213264039,0.077551829,0.000410287,0.012654059
DDIT4L,6057.233905,-0.172958447,0.061820907,0.000410069,0.012654059
GRIP2,1326.023999,0.339242717,0.13110223,0.000423375,0.013023991
SLC1A2,180.8949937,0.408781647,0.162105875,0.000428313,0.013108153
TM6SF1,3029.004521,-0.139277931,0.046923338,0.000428046,0.013108153
METTL1,483.4470835,0.259931265,0.09772376,0.000436843,0.01333491
NAP1L1,13520.61144,-0.181440312,0.063384642,0.000449163,0.013675918
ZNF318,1346.581801,-0.190238303,0.068651487,0.000457087,0.013881676
C1QC,33478.60768,-0.171778317,0.061211913,0.000461299,0.013973971
APOC1,33349.86486,-0.1699347,0.060266017,0.000469603,0.014189402
CCDC152,64.78133398,-0.703243518,0.291237536,0.00047768,0.014396923
FOSL1,114.4909943,0.460957989,0.186639018,0.000479557,0.014404614
TUBA1C,6756.709006,0.17789255,0.063630125,0.000480355,0.014404614
MT1H,80.16327942,-0.673855664,0.279999229,0.000483412,0.014459847
AEBP2,905.0939318,-0.200452361,0.074297083,0.000494373,0.014750652
ADGRE2,4671.897309,0.172504612,0.061574307,0.000495781,0.014755677
GABARAPL1,5831.697452,-0.150944283,0.052682994,0.000500657,0.014826662
RUVBL1,722.8302515,0.204987161,0.07574696,0.000500587,0.014826662
PNPT1,1586.91084,0.265266742,0.102882544,0.000517795,0.015296159
PSMA7,6108.499699,0.134320726,0.045096816,0.000526283,0.015508417
CPED1,1705.92948,-0.17189044,0.062708985,0.000545841,0.016045023
FOS,2349.611422,0.189950392,0.071668807,0.000552514,0.016161379
HCFC2,357.6908722,-0.300370358,0.119915579,0.000551487,0.016161379
SH3BP5,847.3662666,0.234526691,0.090055151,0.000556164,0.016228261
ASRGL1,415.5485893,-0.301960107,0.121035872,0.00055777,0.016235322
SPTY2D1,891.2766851,-0.214494907,0.081221088,0.00055992,0.016258161
CEP95,573.0979928,0.203928506,0.076460539,0.000563634,0.016326173
CD2AP,1536.975111,-0.186864401,0.069112909,0.000570242,0.01643761
UACA,510.2110695,-0.231981561,0.089417242,0.000568995,0.01643761
LGR4,366.7335495,-0.322876901,0.130543221,0.000574001,0.016505995
BMF,3433.328737,-0.305606675,0.120954399,0.000578606,0.01652726
CEP170,4363.451166,0.140614806,0.049118192,0.000579744,0.01652726
PLEK2,1013.476769,0.226575199,0.086997233,0.000580294,0.01652726
UBE2J1,5044.593469,-0.163312942,0.058991121,0.000576666,0.01652726
DCK,1212.761139,-0.159383645,0.057172444,0.000584503,0.016607422
LAIR1,13473.17437,-0.129574403,0.041884305,0.000587875,0.016623888
PLEKHG5,303.8184494,-0.340317985,0.139572504,0.000587635,0.016623888
PPP1R12C,4294.305754,0.15339527,0.054781511,0.000598505,0.016884354
BLNK,1478.450447,-0.186738553,0.069457658,0.000600107,0.016889528
FXYD2,121.2717887,0.593111106,0.254529998,0.000608671,0.01709017
FAM185A,108.8800025,-0.496379392,0.211276928,0.000612291,0.017151353
PNP,2213.520329,0.214723754,0.082501397,0.000616142,0.017218702
STAU1,3202.381129,-0.129357388,0.044830797,0.000629023,0.017537522
PLCL1,496.402807,-0.212257672,0.082034427,0.000632412,0.017590818
TNKS1BP1,2097.047661,0.207563316,0.079734599,0.000642427,0.017827715
SCARB2,14110.22876,-0.158557614,0.057919723,0.000667553,0.018481891
AP3B1,2924.993296,-0.149883197,0.054145129,0.000673422,0.018556676
APOC2,4102.455278,-0.167486911,0.062174987,0.000673446,0.018556676
DPH2,701.551234,0.214441279,0.083484168,0.00067493,0.018556676
NPAT,585.2759874,-0.212109017,0.082634076,0.000676616,0.018560178
LILRA5,297.439535,0.324616688,0.135050626,0.000678318,0.018564094
FCHO2,3184.802746,-0.164781769,0.06107818,0.000683106,0.018607154
NME1,1458.892977,0.228081195,0.089999586,0.000685722,0.018607154
SPHK2,782.6912016,0.207949348,0.080497803,0.000685946,0.018607154
TRMT1,1037.819005,0.255717587,0.102663181,0.000686144,0.018607154
LNPEP,2847.690113,-0.146564787,0.052895844,0.000699887,0.018936706
TNS1,1944.026474,0.264983435,0.107714441,0.000703533,0.018992201
ISG20,112.5309727,0.479225806,0.209067091,0.000714884,0.019254973
TRAPPC9,885.695264,-0.230636892,0.092587306,0.000719867,0.019345401
PODXL,353.2496445,0.263002941,0.107307002,0.000721999,0.019359009
ADARB1,1569.351342,0.212403059,0.083446185,0.000727106,0.0194096
CREG1,8601.474154,-0.134152382,0.047914628,0.000727406,0.0194096
NIPBL,2840.725599,-0.192212994,0.074067431,0.000728777,0.0194096
RAP2C,2014.971849,-0.162162048,0.060385848,0.000737196,0.019589991
SH2B3,6674.421139,0.135005012,0.048021076,0.000747189,0.019811332
BCL3,531.6261239,0.297794653,0.124577991,0.000753024,0.019921668
AKR1B1,8105.082929,0.203330883,0.078969953,0.000769997,0.020325537
SLC25A25,563.7801337,0.24151877,0.096686169,0.000773475,0.02037217
JPT2,1610.117184,0.207976589,0.082007051,0.000777059,0.020421386
AATK,221.786353,0.335664609,0.144054139,0.000786948,0.020630139
MLLT11,242.3466115,0.391707991,0.171021464,0.000788468,0.020630139
SLC38A6,1199.243112,-0.189714363,0.073776732,0.000790378,0.020634768
GNAS,34635.24936,-0.105556192,0.040946697,0.000797765,0.020782053
MAN1A1,7082.667652,-0.127054919,0.04518117,0.000800535,0.020808661
METTL9,1553.258117,-0.184466398,0.071462617,0.000804242,0.02085949
CEPT1,2138.323722,-0.177203434,0.068215568,0.000815015,0.021041033
FADS3,1179.998809,0.162736852,0.061206111,0.000816544,0.021041033
SLC28A3,894.4190412,0.171470248,0.064962211,0.000815717,0.021041033
ALDH1A1,583.9597844,-0.300018873,0.127993031,0.000823188,0.021118237
MICAL3,768.1017043,0.258737961,0.106531522,0.000824237,0.021118237
RNF130,5778.866399,-0.125697433,0.044577367,0.000824862,0.021118237
KCNE3,1959.235376,-0.181214881,0.070325481,0.000834586,0.021321356
LIG3,510.7358755,-0.204795903,0.082030947,0.000840993,0.021439029
TRAF2,526.6307886,0.269809302,0.113601918,0.000846683,0.021537955
CREB3L2,4345.372583,-0.131559432,0.047468961,0.000849821,0.021571688
TWSG1,2396.601632,-0.153570209,0.057339717,0.000855693,0.021674526
CD40,2426.918075,0.16328943,0.062101491,0.000860189,0.021742144
VEGFA,285.4768839,0.390459498,0.173816183,0.000868913,0.021916134
RAP2A,6023.193279,-0.172131142,0.06764632,0.000895423,0.02253702
DNPEP,1341.895216,0.245441932,0.103039571,0.000906217,0.022722558
GRIPAP1,2368.681629,0.158748344,0.06038917,0.000908521,0.022722558
PSTPIP1,1020.723374,0.239538323,0.099510148,0.000907873,0.022722558
ABI2,841.9440585,-0.24831609,0.104691929,0.000924301,0.023020499
TOMM40,4021.072303,0.135003648,0.049513245,0.000923736,0.023020499
SEC24B,1260.948499,-0.150867118,0.057108521,0.000954102,0.02371312
LYRM7,506.3448026,-0.29032281,0.126786292,0.000966936,0.023982032
EVI2B,5707.349233,-0.178209426,0.070449889,0.000972059,0.024009039
RHOT1,1586.488797,-0.143686837,0.053813154,0.000970972,0.024009039
KCTD12,13225.00364,-0.120620596,0.042483663,0.000983286,0.024236077
UCK2,1008.934996,0.279215591,0.121473598,0.00098763,0.024292847
IL6R,3219.704726,-0.16921411,0.066884737,0.001005492,0.024630424
KCP,1503.446084,0.205384676,0.084301702,0.001004195,0.024630424
LMBRD1,2302.433313,-0.175091428,0.069071127,0.001024315,0.025039968
STRADB,490.9040134,-0.265391992,0.115831268,0.001036042,0.025274752
SCPEP1,4662.269405,-0.123635045,0.045061165,0.001051269,0.025593772
LPCAT4,784.114752,0.222230179,0.093708671,0.001064567,0.025864632
MGAT4A,3333.823444,-0.206838642,0.086263769,0.00107719,0.026118011
TASL,1008.828825,-0.166270156,0.065754633,0.001091757,0.026417415
EXOSC4,695.1427027,0.177758589,0.071558191,0.001106802,0.026512026
HMBS,492.6060355,0.234999266,0.100669005,0.001106799,0.026512026
IDH2,5232.81264,-0.138647656,0.052130331,0.001103838,0.026512026
LPAR5,2502.539538,-0.180994938,0.07318083,0.001100288,0.026512026
RTTN,485.0504215,-0.273790881,0.121032688,0.001099036,0.026512026
CYP2U1,207.3808297,-0.28838107,0.128586495,0.001124789,0.026696117
DDX11,1194.580349,0.194375523,0.08009016,0.001121533,0.026696117
LBH,170.1905461,0.379733718,0.177738519,0.001119944,0.026696117
LRMDA,232.8033905,-0.361604735,0.168710068,0.001121724,0.026696117
LZTS3,238.6961524,0.260754248,0.114700303,0.001125699,0.026696117
SIRT6,880.3170741,0.176133458,0.070542086,0.001128023,0.026698036
APOBEC3C,2286.986687,-0.141930253,0.054337471,0.001147089,0.027095421
CYGB,511.9420145,-0.221939023,0.095265209,0.001156447,0.027208491
MEGF6,3930.859447,0.208607922,0.088047889,0.001154977,0.027208491
SEMA4A,311.6915172,0.387509697,0.182039938,0.001160186,0.027242641
ZNF697,784.27314,0.213007324,0.09034134,0.001168268,0.027378404
SCN9A,741.6199385,-0.232058307,0.100625184,0.00117224,0.027417511
ACLY,4956.896639,0.158832536,0.063731982,0.001209292,0.027954231
CD58,1163.024986,0.205823781,0.08708845,0.001207071,0.027954231
CEBPA,15072.0668,-0.256866932,0.113215623,0.001206634,0.027954231
PEA15,12511.13096,0.104492765,0.037276096,0.001205615,0.027954231
TMEM165,3710.462679,0.128525927,0.048169185,0.001198769,0.027954231
UNK,1644.928153,0.180312896,0.073871475,0.00120521,0.027954231
USP38,990.1395558,-0.197781056,0.083243972,0.001211624,0.027954231
KHDRBS3,326.5531332,0.364149501,0.172582592,0.001220062,0.028094059
NECTIN4,493.1768168,0.27243694,0.123085621,0.001224764,0.028094059
TUBA4A,78.56721065,0.576328641,0.288653236,0.001222884,0.028094059
GFOD1,1018.242052,0.169287208,0.068479332,0.001228932,0.028135453
AXL,6413.033993,-0.193145953,0.081959125,0.001235925,0.028196681
DAZAP1,4362.693419,0.167526893,0.066505897,0.001236343,0.028196681
CHST2,956.6208427,0.233418958,0.102261916,0.001238744,0.028197412
NDUFB5,2237.330045,-0.154844426,0.061401095,0.0012524,0.028453867
EYA2,566.936323,-0.217567465,0.094340421,0.001263009,0.028640241
GPR68,496.8487296,0.246877376,0.109897086,0.001266289,0.028660014
BTG2,3683.482772,-0.17840066,0.074224748,0.00129711,0.029246398
CD74,25622.12396,-0.150709015,0.060072849,0.001296907,0.029246398
METRNL,2703.784792,0.177596631,0.073461227,0.001309714,0.029474749
NAIP,2328.378103,-0.180807058,0.074676354,0.001320943,0.029559834
NPL,4281.968498,-0.132397816,0.050725368,0.001319407,0.029559834
SLC44A2,3003.568812,-0.156433433,0.062786538,0.00131604,0.029559834
ENO3,560.5580608,0.243137103,0.108952411,0.001325597,0.029608323
GPC4,6794.395208,0.185952319,0.078070359,0.00133228,0.02970186
ARHGEF6,1909.611278,-0.130263772,0.049757475,0.001336709,0.029744887
ITSN2,2890.722826,-0.118310807,0.044116171,0.001351204,0.030011341
AGL,886.0822261,-0.181887767,0.076521338,0.001377174,0.030531212
SYP,458.1796366,0.2350273,0.105474445,0.001390976,0.030779863
TBC1D2,4508.009877,-0.129842992,0.050445823,0.001396677,0.030848674
VPS54,890.4500521,-0.167191901,0.068738988,0.001406213,0.031001799
SH3GLB2,1460.038227,0.152964089,0.061436371,0.001412066,0.03101595
TRAM2,1070.376821,-0.162670963,0.066734163,0.001411662,0.03101595
MT-CYB,110538.8642,-0.138251464,0.054647001,0.001423346,0.03120615
ANKS3,279.0823454,0.305403157,0.146433415,0.001448634,0.031568865
C18orf32,603.2251597,-0.310134001,0.149111494,0.0014461,0.031568865
IRAK1,9839.023001,0.091570264,0.032389075,0.001446063,0.031568865
PCLO,242.0532837,-0.418237448,0.213559653,0.001450497,0.031568865
CDS1,378.6161967,0.251276815,0.115766334,0.001467622,0.031883283
LETM1,1663.775412,0.247933367,0.113765544,0.001473455,0.031951708
TK2,2291.578736,-0.177383746,0.075097452,0.001479202,0.032018008
USF3,886.3681661,-0.273739048,0.129644662,0.001490826,0.032211045
TAX1BP1,4193.44272,-0.138917618,0.054905493,0.001497756,0.032302139
ARHGAP25,2200.733715,-0.147225479,0.059335092,0.00150379,0.032373642
CNIH3,957.2401025,0.207971473,0.092372862,0.001519318,0.032648873
MCL1,12819.47296,0.16372801,0.065264729,0.00152252,0.032658743
DDA1,1724.055963,0.164057871,0.071494576,0.00154251,0.033028023
TRIM54,84.94621657,0.438284489,0.224246988,0.001550505,0.033139605
SLAMF7,949.9035366,0.222405336,0.100905628,0.001557983,0.033189762
SLC31A1,7476.062433,-0.112392598,0.042243069,0.001558427,0.033189762
DPP4,3664.370974,-0.163714274,0.069910977,0.001568209,0.033297963
WDR74,768.3020808,0.162977999,0.067968369,0.001569102,0.033297963
SHC3,211.9817249,0.392433316,0.201360607,0.001572439,0.033309403
CKAP4,1558.95834,0.173823237,0.074288761,0.001578026,0.033368382
COPG2,604.1828749,-0.18343752,0.07953085,0.001583223,0.033389675
EIF3L,5397.137083,-0.144725793,0.058078447,0.001590252,0.033389675
RTEL1-TNFRSF6B,383.5985695,0.335534572,0.166872407,0.001587247,0.033389675
USP22,6151.43175,-0.101301637,0.0371369,0.001589318,0.033389675
GPRIN3,8408.293165,-0.137804223,0.055639713,0.00160139,0.033505353
RASSF1,1810.264048,0.127409135,0.049577298,0.001600342,0.033505353
GIMAP4,2988.569997,-0.138641188,0.055337979,0.00160933,0.033553536
HMGN2,9915.435115,-0.160113578,0.067213308,0.001607266,0.033553536
MGST2,803.654481,-0.185134961,0.080681377,0.001622931,0.033777964
PHLDA1,2263.401771,0.161332583,0.067517713,0.001640285,0.034079566
SORL1,8225.775531,-0.200102933,0.088291159,0.001657398,0.034375126
SQSTM1,15379.0251,0.141340819,0.056980911,0.001660747,0.034384686
DUSP3,4361.907145,-0.11717741,0.045066017,0.00168424,0.034810541
RAB2A,3064.779656,-0.122340182,0.047506309,0.001689959,0.034868228
C3,43519.86801,-0.158267229,0.067042155,0.001698338,0.034980472
MICAL2,1401.221212,0.175995359,0.075892638,0.001703865,0.035033693
ZFHX3,3877.819943,-0.13962216,0.056548309,0.001712765,0.035155972
BBS2,718.4067164,-0.156997157,0.065993792,0.001768582,0.036239182
RNF19B,2003.185583,0.140442726,0.057013192,0.001781421,0.036439556
CELF6,194.8468456,-0.393226167,0.208163684,0.001800407,0.036764736
PLAU,2621.20758,0.162612725,0.069437933,0.001820032,0.037101848
CCL7,366.1872976,0.816140306,0.472026865,0.001829109,0.037223157
CDKN2A,2074.370585,0.139598915,0.056929776,0.0018473,0.037529202
CYTH3,2544.404724,-0.217539002,0.102083828,0.001858456,0.037691514
OPRL1,427.944808,-0.206114214,0.096853013,0.001863886,0.037737353
CCL20,61.49128205,0.505769893,0.280637497,0.00187259,0.037849211
NOP56,2315.096967,0.135746701,0.055119445,0.00188311,0.037997336
FJX1,415.1721403,0.209683962,0.097211607,0.001899797,0.038269172
TM4SF19,2121.219151,0.188434344,0.084970184,0.001908083,0.038371172
ARFIP1,1095.550839,-0.166068203,0.07215653,0.001917828,0.038502103
MARS1,6603.553213,0.136759035,0.055862211,0.001924107,0.038563117
CTR9,2168.064027,-0.16632414,0.070980285,0.001941508,0.038781292
HDAC9,698.1736723,-0.244657682,0.119839601,0.001938433,0.038781292
NECTIN2,3353.612325,0.12256851,0.048525077,0.001949905,0.038883791
CRAMP1,1154.922542,0.255038375,0.126349645,0.001964641,0.038916893
RTL5,719.3980708,-0.220486109,0.10483099,0.001961512,0.038916893
TSPAN13,2639.927585,-0.16987096,0.075311465,0.001955253,0.038916893
TUBB4B,3264.550996,0.155473348,0.066660373,0.001958258,0.038916893
SELENOI,1065.172265,0.178705142,0.079790655,0.001968173,0.038922099
CCND3,1202.361969,0.208582958,0.096910103,0.001993147,0.039350601
IL27RA,982.9277072,0.166058472,0.072577074,0.002028077,0.039953303
WFDC21P,176.807335,0.340611331,0.182752082,0.002030386,0.039953303
NCAPG,1242.609351,0.143115914,0.060027228,0.002061159,0.040362974
PI4K2A,6947.542835,-0.102255166,0.03870589,0.002060856,0.040362974
SRSF2,4241.620371,0.112321935,0.044053073,0.002063388,0.040362974
TLCD3A,197.9620134,0.350208375,0.190913096,0.002064767,0.040362974
SLC12A8,210.1716978,0.316417615,0.168419996,0.002081444,0.040622276
MYCBP2,3462.821442,-0.121726351,0.048837631,0.002095072,0.040821321
CSF2RB,2813.966095,0.138483256,0.057856518,0.002114511,0.041132761
CFTR,127.1971107,0.518625462,0.305222796,0.002119647,0.041165407
HK2,3681.09058,0.129716416,0.052586895,0.002127095,0.041242783
TUBB,19057.36014,0.132141741,0.05447989,0.002143407,0.041491473
RIN1,374.0542327,0.254660786,0.129018499,0.002183617,0.042201228
PJA2,4335.879132,-0.136377707,0.056739891,0.002189293,0.042242361
AHNAK,20822.69351,0.16520731,0.07368459,0.002220041,0.042766318
SCG5,386.5266355,0.359873541,0.202791306,0.00224281,0.043135147
ADAM15,1949.935085,0.1881595,0.087728584,0.002246987,0.043145775
KCNAB1,158.6993869,-0.357297634,0.199014323,0.002255883,0.043246846
EXOG,327.0092492,0.209089881,0.100775771,0.00226023,0.043260504
KCNC3,1216.810922,-0.155771012,0.068521338,0.00226818,0.043273531
TWNK,476.8159105,0.205422723,0.098613382,0.002266223,0.043273531
MAP3K10,638.7184799,0.166617171,0.07474374,0.002291822,0.043601754
TTC7A,6756.774234,-0.166341931,0.073229784,0.002292709,0.043601754
CBARP,80.34690538,0.474423605,0.278458516,0.00232919,0.044224886
USP9X,5537.965707,-0.110668215,0.044090716,0.002371597,0.044958372
PICALM,9053.664655,-0.144160105,0.061565531,0.002384109,0.045055253
TUBG1,1200.522936,0.157927344,0.070205379,0.002384276,0.045055253
IL4I1,3240.361476,0.1656268,0.075003994,0.002402316,0.045324202
PTK2,905.5691834,0.264867868,0.140567903,0.002430512,0.045783622
CARD9,1796.691717,0.155410991,0.069825118,0.002451796,0.045894083
GUCY1A1,124.3131341,-0.352732089,0.20254537,0.002449326,0.045894083
PDLIM4,1709.979225,0.166813558,0.075969202,0.002449341,0.045894083
RNF141,842.3830673,-0.198607928,0.09683484,0.002444726,0.045894083
CDH23,629.8481787,0.218018104,0.108205237,0.002480546,0.046286676
PKD1,1741.469203,0.21394463,0.106336556,0.002480189,0.046286676
FXYD6,392.6616684,0.254102313,0.13377658,0.00248866,0.046365409
ITPRIP,2189.07637,0.153412078,0.06797281,0.002494581,0.046400074
MPDZ,1551.758183,-0.227147214,0.1146069,0.002502213,0.046400074
PAQR5,1831.330739,0.186934141,0.08892822,0.002500393,0.046400074
SOX4,890.2611663,0.18091222,0.085416502,0.002534932,0.04693369
EMILIN2,6739.808809,0.144601056,0.063196286,0.002555952,0.047198593
NUPR1,9717.364769,-0.17973249,0.0848822,0.002557169,0.047198593
KIFC3,4260.381888,0.14337097,0.062460849,0.002573613,0.047355283
OSBPL11,2844.269715,-0.122850471,0.050985214,0.002571274,0.047355283
ENO1,33372.84721,0.162541522,0.075130702,0.002597443,0.047720007
CREBL2,4231.395809,-0.132927312,0.056790124,0.002606705,0.047769825
UNC13D,1167.557185,0.181383297,0.085756213,0.00260818,0.047769825
PUF60,2599.667034,0.119534402,0.048945995,0.002620132,0.047915007
SERPINB9,561.6394008,0.245050769,0.129926268,0.002628947,0.048002469
AGO1,3687.5815,-0.130169555,0.055186096,0.002643294,0.048116844
MYBPH,1044.183772,-0.195874843,0.096613922,0.002642386,0.048116844
PHLDA2,95.89473304,0.429086001,0.263928874,0.0026481,0.048130739
CARD6,1267.676158,-0.146852176,0.065098691,0.002668806,0.048433127
HSP90B1,22650.97212,-0.154703932,0.069972025,0.002676056,0.048490794
SERINC5,1409.358352,0.138768071,0.06019445,0.002710788,0.049045489
GBA1LP,117.8503435,-0.356576978,0.213121286,0.00271723,0.049087449
KANK1,419.5939009,0.227900813,0.119071398,0.002733592,0.049308208
PPP2R5A,1061.939166,-0.139762278,0.061213862,0.002742587,0.049395608
BIRC3,209.2694448,0.263068732,0.145283075,0.002787714,0.050060494
PRKCE,176.5985636,0.314779188,0.18452401,0.002787913,0.050060494
PPIF,3583.558073,0.153643323,0.069850199,0.002797873,0.05016368
ACSL5,585.9220141,0.188515205,0.092839499,0.002835506,0.050761958
PFN1,35530.3458,0.109900581,0.043926492,0.002848526,0.050842126
RGCC,7096.093376,0.108161259,0.043796015,0.002844691,0.050842126
CCND2,756.0798509,0.156680151,0.072362839,0.002863759,0.050961218
PNMA8A,678.7375595,-0.168612342,0.07957262,0.002859848,0.050961218
CLK1,1773.333636,-0.259550644,0.141332627,0.002872012,0.051023683
ZDHHC16,1046.822318,0.14611603,0.065212602,0.002875841,0.051023683
GABPA,1291.167854,-0.13896946,0.060876924,0.002893593,0.051262238
ENPP4,442.8906055,-0.195980585,0.098993922,0.002945004,0.052023792
SNAI3,1013.568785,-0.19546218,0.100567209,0.00294532,0.052023792
AIRIM,310.1254649,0.226861607,0.121446977,0.00297922,0.052419604
CSRNP1,536.2420307,0.191138891,0.096027669,0.002980938,0.052419604
PIMREG,222.1645548,0.245166189,0.133289754,0.002972171,0.052419604
ASAH1,31212.19491,-0.125792779,0.054252721,0.002988568,0.052476256
CTSS,31709.38998,-0.130508536,0.057773887,0.003030166,0.053050187
HAVCR2,8133.139594,-0.092477347,0.036501835,0.003026649,0.053050187
CCL4,181.782863,0.35077493,0.220317967,0.003036057,0.053075275
NINL,917.8836046,0.157290942,0.072593431,0.003044895,0.053151721
KLHL7,544.7272035,-0.178174728,0.087864561,0.003058484,0.053310763
SLC8A1,4214.800298,-0.136922674,0.064137832,0.003069171,0.053340852
